MF_GO_IDs,gene
GO:0003989,_ptg000829l_000017
GO:0003989,_ptg000111l_000005
GO:0003989,_ptg001107l_000002
GO:0003989,_ptg000374l_000018
GO:0003989,_ptg000531l_000004
GO:0003989,_ptg000013l_000002
GO:0003989,_ptg000146l_000023
GO:0003989,_ptg001018l_000004
GO:0003989,_ptg000652l_000004
GO:0003989,_ptg001104l_000017
GO:0003989,_ptg000277l_000012
GO:0003989,_ptg001063l_000018
GO:0003989,_ptg000394l_000016
GO:0003989,_ptg000541l_000013
GO:0003989,_ptg000974l_000014
GO:0003989,_ptg000623l_000010
GO:0003989,_ptg000111l_000004
GO:0003989,_ptg000765l_000011
GO:0003989,_ptg000927l_000014
GO:0003989,_ptg001020l_000002
GO:0003989,_ptg000524l_000004
GO:0003989,_ptg000252l_000023
GO:0003989,_ptg000662l_000002
GO:0003989,_ptg000314l_000013
GO:0003989,_ptg000134l_000004
GO:0003989,_ptg000083l_000002
GO:0003989,_ptg000352l_000013
GO:0003989,_ptg000461l_000019
GO:0003989,_ptg000917l_000009
GO:0003989,_ptg000916l_000010
GO:0003989,_ptg000619l_000003
GO:0003989,_ptg000780l_000013
GO:0003989,_ptg000223l_000017
GO:0003989,_ptg000887l_000011
GO:0003989,_ptg000417l_000004
GO:0003989,_ptg000443l_000004
GO:0003989,_ptg000329l_000002
GO:0003989,_ptg001040l_000003
GO:0003989,_ptg000712l_000015
GO:0003989,_ptg000748l_000011
GO:0003989,_ptg000831l_000004
GO:0003989,_ptg000306l_000011
GO:0003989,_ptg000411l_000016
GO:0003989,_ptg000560l_000014
GO:0003989,_ptg000837l_000002
GO:0003989,_ptg000042l_000051
GO:0003989,_ptg000355l_000002
GO:0003989,_ptg000112l_000002
GO:0003989,_ptg000018l_001593
GO:0003993,_ptg000010l_000409
GO:0003993,_ptg000010l_000410
GO:0003993,_ptg000010l_000517
GO:0003993,_ptg000010l_001612
GO:0003993,_ptg000018l_001449
GO:0003993,_ptg000010l_000408
GO:0003993,_ptg000010l_000407
GO:0003993,_ptg000009l_000181
GO:0003993,_ptg000016l_000431
GO:0003993,_ptg000006l_000600
GO:0003993,_ptg000003l_000906
GO:0003993,_ptg000010l_000830
GO:0003993,_ptg000010l_000709
GO:0003993,_ptg000009l_000719
GO:0003993,_ptg000016l_001452
GO:0003993,_ptg000038l_000601
GO:0003993,_ptg000016l_001393
GO:0003993,_ptg000029l_000068
GO:0003995,_ptg000014l_001506
GO:0003997,_ptg000006l_002112
GO:0003997,_ptg000019l_000376
GO:0003998,_ptg000018l_001103
GO:0003998,_ptg000018l_001102
GO:0003999,_ptg000001l_001788
GO:0003999,_ptg000006l_001572
GO:0004001,_ptg000018l_000874
GO:0004001,_ptg000007l_001202
GO:0004013,_ptg000009l_000754
GO:0004013,_ptg000018l_001933
GO:0004013,_ptg000009l_000753
GO:0004014,_ptg000027l_000834
GO:0004014,_ptg000025l_000391
GO:0004014,_ptg000019l_001323
GO:0004014,_ptg000012l_000268
GO:0004014,_ptg000020l_000353
GO:0004017,_ptg000001l_001219
GO:0004017,_ptg000010l_002106
GO:0004017,_ptg000027l_001170
GO:0004017,_ptg000006l_001719
GO:0004017,_ptg000004l_000417
GO:0004018,_ptg000001l_000129
GO:0004020,_ptg000008l_001385
GO:0004042,_ptg000020l_001186
GO:0004042,_ptg000019l_000465
GO:0004044,_ptg000038l_000586
GO:0004044,_ptg000014l_001414
GO:0004045,_ptg000006l_000599
GO:0004045,_ptg000010l_002488
GO:0004045,_ptg000018l_001864
GO:0004045,_ptg000025l_000904
GO:0004045,_ptg000025l_001011
GO:0004045,_ptg000020l_000450
GO:0004046,_ptg000038l_000493
GO:0004046,_ptg000006l_001693
GO:0004047,_ptg000008l_000704
GO:0004049,_ptg000020l_001423
GO:0004049,_ptg000020l_001569
GO:0004055,_ptg000027l_000883
GO:0004057,_ptg000020l_001424
GO:0004061,_ptg000038l_000266
GO:0004061,_ptg000007l_000268
GO:0004061,_ptg000038l_000264
GO:0004066,_ptg000027l_000877
GO:0004066,_ptg000023l_000209
GO:0004066,_ptg000020l_000113
GO:0004066,_ptg000029l_000002
GO:0004072,_ptg000012l_000541
GO:0004073,_ptg000012l_000135
GO:0004077,_ptg000006l_000665
GO:0004084,_ptg000001l_000232
GO:0004084,_ptg000018l_001727
GO:0004088,_ptg000010l_001128
GO:0004088,_ptg000004l_000303
GO:0004089,_ptg000011l_000055
GO:0004089,_ptg000018l_000763
GO:0004089,_ptg000018l_000970
GO:0004089,_ptg000002l_000485
GO:0004089,_ptg000018l_000901
GO:0004089,_ptg000025l_000706
GO:0004096,_ptg000001l_002018
GO:0004096,_ptg000018l_001816
GO:0004097,_ptg000008l_000588
GO:0004097,_ptg000006l_001896
GO:0004097,_ptg000006l_000499
GO:0004097,_ptg000008l_000586
GO:0004097,_ptg000006l_001897
GO:0004097,_ptg000006l_001895
GO:0004097,_ptg000006l_000488
GO:0004106,_ptg000025l_000445
GO:0004106,_ptg000006l_001653
GO:0004107,_ptg000003l_000816
GO:0004107,_ptg000003l_000076
GO:0004108,_ptg000014l_001462
GO:0004109,_ptg000019l_001460
GO:0004109,_ptg000001l_001888
GO:0004109,_ptg000007l_000160
GO:0004109,_ptg000010l_000933
GO:0004112,_ptg000020l_000812
GO:0004112,_ptg000008l_001043
GO:0004121,_ptg000003l_000634
GO:0004124,_ptg000014l_000665
GO:0004124,_ptg000009l_000464
GO:0004124,_ptg000014l_000666
GO:0004124,_ptg000014l_000498
GO:0004124,_ptg000006l_000951
GO:0004124,_ptg000023l_000543
GO:0004127,_ptg000014l_001409
GO:0004127,_ptg000006l_000303
GO:0004129,_ptg000020l_001155
GO:0004129,_ptg000018l_001540
GO:0004129,_ptg000010l_000438
GO:0004129,_ptg000025l_000248
GO:0004129,_ptg000089l_000009
GO:0004129,_ptg000016l_001638
GO:0004129,_ptg000034l_000059
GO:0004134,_ptg000019l_000415
GO:0004134,_ptg000039l_000019
GO:0004143,_ptg000004l_000016
GO:0004143,_ptg000020l_001709
GO:0004143,_ptg000016l_001165
GO:0004144,_ptg000007l_001520
GO:0004144,_ptg000014l_000561
GO:0004144,_ptg000004l_000646
GO:0004144,_ptg000014l_000565
GO:0004144,_ptg000014l_000560
GO:0004144,_ptg000014l_000564
GO:0004144,_ptg000014l_000562
GO:0004144,_ptg000038l_000725
GO:0004144,_ptg000010l_002311
GO:0004144,_ptg000016l_000383
GO:0004144,_ptg000004l_000491
GO:0004146,_ptg000038l_000610
GO:0004148,_ptg000023l_000699
GO:0004149,_ptg000016l_002269
GO:0004150,_ptg000014l_001620
GO:0004156,_ptg000027l_000476
GO:0004163,_ptg000019l_000538
GO:0004164,_ptg000001l_001932
GO:0004168,_ptg000011l_000536
GO:0004168,_ptg000001l_001077
GO:0004170,_ptg000014l_000781
GO:0004174,_ptg000010l_002820
GO:0004176,_ptg000007l_000046
GO:0004177,_ptg000001l_001416
GO:0004177,_ptg000014l_000396
GO:0004177,_ptg000012l_000076
GO:0004177,_ptg000004l_000424
GO:0004181,_ptg000001l_000041
GO:0004181,_ptg000001l_001538
GO:0004185,_ptg000029l_000094
GO:0004185,_ptg000016l_001247
GO:0004185,_ptg000029l_000099
GO:0004185,_ptg000018l_001606
GO:0004185,_ptg000012l_000303
GO:0004185,_ptg000001l_000177
GO:0004185,_ptg000011l_000044
GO:0004185,_ptg000025l_000422
GO:0004185,_ptg000008l_000891
GO:0004185,_ptg000038l_000297
GO:0004185,_ptg000016l_001561
GO:0004185,_ptg000001l_000252
GO:0004185,_ptg000029l_000097
GO:0004185,_ptg000029l_000096
GO:0004185,_ptg000038l_000296
GO:0004185,_ptg000019l_000615
GO:0004185,_ptg000038l_000295
GO:0004185,_ptg000001l_000562
GO:0004185,_ptg000001l_001099
GO:0004185,_ptg000007l_001497
GO:0004185,_ptg000001l_000176
GO:0004185,_ptg000018l_001978
GO:0004185,_ptg000029l_000098
GO:0004185,_ptg000019l_001533
GO:0004185,_ptg000019l_001532
GO:0004185,_ptg000016l_001097
GO:0004185,_ptg000038l_000294
GO:0004185,_ptg000003l_000703
GO:0004185,_ptg000024l_000175
GO:0004185,_ptg000001l_000948
GO:0004185,_ptg000001l_000175
GO:0004185,_ptg000029l_000095
GO:0004185,_ptg000018l_000403
GO:0004185,_ptg000010l_001773
GO:0004185,_ptg000011l_000394
GO:0004185,_ptg000001l_000341
GO:0004185,_ptg000023l_000820
GO:0004185,_ptg000018l_001119
GO:0004185,_ptg000016l_000727
GO:0004185,_ptg000012l_000302
GO:0004185,_ptg000019l_000099
GO:0004185,_ptg000039l_000023
GO:0004185,_ptg000011l_000393
GO:0004185,_ptg000012l_000304
GO:0004185,_ptg000020l_001488
GO:0004185,_ptg000023l_000070
GO:0004185,_ptg000019l_001531
GO:0004185,_ptg000012l_000319
GO:0004185,_ptg000038l_000091
GO:0004185,_ptg000001l_000249
GO:0004185,_ptg000001l_000254
GO:0004185,_ptg000010l_002507
GO:0004190,_ptg000014l_000860
GO:0004190,_ptg000010l_002827
GO:0004190,_ptg000014l_001179
GO:0004190,_ptg000014l_000263
GO:0004190,_ptg000025l_000092
GO:0004190,_ptg000016l_001147
GO:0004190,_ptg000003l_000038
GO:0004190,_ptg000016l_001142
GO:0004190,_ptg000019l_001302
GO:0004190,_ptg000016l_001150
GO:0004190,_ptg000016l_001217
GO:0004190,_ptg000010l_000467
GO:0004190,_ptg000016l_001148
GO:0004190,_ptg000016l_001810
GO:0004190,_ptg000016l_001216
GO:0004190,_ptg000019l_000895
GO:0004190,_ptg000038l_000526
GO:0004190,_ptg000014l_000270
GO:0004190,_ptg000023l_000489
GO:0004190,_ptg000010l_001106
GO:0004190,_ptg000016l_001149
GO:0004190,_ptg000020l_000887
GO:0004190,_ptg000010l_000629
GO:0004190,_ptg000018l_001950
GO:0004190,_ptg000006l_000247
GO:0004190,_ptg000008l_001588
GO:0004190,_ptg000008l_001458
GO:0004190,_ptg000016l_001145
GO:0004190,_ptg000008l_000181
GO:0004190,_ptg000016l_001214
GO:0004190,_ptg000020l_001453
GO:0004190,_ptg000038l_000525
GO:0004190,_ptg000016l_001143
GO:0004190,_ptg000014l_000268
GO:0004190,_ptg000018l_000917
GO:0004190,_ptg000010l_001695
GO:0004190,_ptg000007l_000054
GO:0004190,_ptg000007l_000501
GO:0004190,_ptg000006l_000519
GO:0004190,_ptg000014l_000264
GO:0004190,_ptg000008l_000354
GO:0004190,_ptg000023l_000180
GO:0004190,_ptg000010l_000468
GO:0004190,_ptg000014l_000266
GO:0004190,_ptg000009l_000840
GO:0004190,_ptg000025l_000093
GO:0004190,_ptg000009l_000503
GO:0004190,_ptg000023l_000531
GO:0004190,_ptg000009l_000006
GO:0004190,_ptg000019l_000355
GO:0004190,_ptg000023l_000088
GO:0004190,_ptg000001l_001343
GO:0004190,_ptg000016l_001151
GO:0004190,_ptg000016l_001146
GO:0004190,_ptg000019l_000354
GO:0004190,_ptg000023l_000651
GO:0004190,_ptg000014l_001060
GO:0004190,_ptg000014l_000262
GO:0004190,_ptg000018l_000761
GO:0004190,_ptg000002l_000353
GO:0004190,_ptg000011l_000583
GO:0004190,_ptg000027l_000599
GO:0004190,_ptg000019l_001279
GO:0004190,_ptg000007l_001518
GO:0004190,_ptg000006l_000571
GO:0004190,_ptg000003l_000869
GO:0004190,_ptg000016l_001212
GO:0004190,_ptg000001l_001104
GO:0004190,_ptg000027l_001326
GO:0004190,_ptg000006l_000518
GO:0004190,_ptg000018l_000306
GO:0004190,_ptg000001l_001876
GO:0004190,_ptg000010l_002492
GO:0004190,_ptg000020l_000027
GO:0004190,_ptg000010l_002493
GO:0004190,_ptg000010l_001924
GO:0004190,_ptg000006l_001394
GO:0004190,_ptg000008l_000180
GO:0004190,_ptg000010l_001233
GO:0004190,_ptg000016l_001215
GO:0004190,_ptg000006l_001998
GO:0004190,_ptg000016l_000650
GO:0004190,_ptg000019l_000353
GO:0004190,_ptg000016l_001714
GO:0004190,_ptg000006l_000461
GO:0004190,_ptg000014l_001057
GO:0004190,_ptg000007l_000816
GO:0004190,_ptg000008l_001372
GO:0004190,_ptg000014l_000494
GO:0004190,_ptg000016l_001144
GO:0004190,_ptg000027l_000584
GO:0004190,_ptg000020l_000022
GO:0004190,_ptg000017l_000017
GO:0004190,_ptg000006l_002261
GO:0004190,_ptg000008l_000809
GO:0004190,_ptg000006l_001997
GO:0004190,_ptg000001l_001627
GO:0004190,_ptg000006l_001393
GO:0004190,_ptg000012l_000209
GO:0004190,_ptg000006l_001077
GO:0004190,_ptg000007l_000137
GO:0004190,_ptg000007l_000698
GO:0004190,_ptg000019l_000356
GO:0004190,_ptg000014l_000591
GO:0004197,_ptg000038l_000073
GO:0004197,_ptg000006l_000615
GO:0004197,_ptg000006l_001740
GO:0004197,_ptg000008l_001195
GO:0004198,_ptg000018l_002070
GO:0004222,_ptg000027l_000381
GO:0004222,_ptg000027l_000192
GO:0004222,_ptg000007l_001500
GO:0004222,_ptg000016l_001823
GO:0004222,_ptg000019l_001556
GO:0004222,_ptg000006l_000608
GO:0004222,_ptg000025l_000230
GO:0004222,_ptg000012l_000407
GO:0004222,_ptg000001l_000759
GO:0004222,_ptg000010l_000569
GO:0004222,_ptg000019l_000134
GO:0004222,_ptg000001l_001693
GO:0004222,_ptg000006l_000082
GO:0004222,_ptg000016l_001934
GO:0004222,_ptg000006l_001145
GO:0004222,_ptg000018l_000957
GO:0004222,_ptg000010l_000551
GO:0004222,_ptg000006l_002332
GO:0004222,_ptg000008l_000741
GO:0004222,_ptg000016l_000335
GO:0004222,_ptg000025l_000852
GO:0004222,_ptg000006l_000816
GO:0004222,_ptg000006l_000862
GO:0004222,_ptg000001l_001447
GO:0004222,_ptg000001l_000991
GO:0004222,_ptg000018l_000765
GO:0004222,_ptg000003l_000171
GO:0004222,_ptg000027l_000305
GO:0004222,_ptg000007l_000101
GO:0004222,_ptg000006l_000238
GO:0004222,_ptg000027l_000454
GO:0004252,_ptg000006l_000157
GO:0004252,_ptg000551l_000020
GO:0004252,_ptg001040l_000010
GO:0004252,_ptg001082l_000001
GO:0004252,_ptg000025l_000180
GO:0004252,_ptg000563l_000025
GO:0004252,_ptg000697l_000006
GO:0004252,_ptg000439l_000018
GO:0004252,_ptg000731l_000009
GO:0004252,_ptg000571l_000009
GO:0004252,_ptg000837l_000021
GO:0004252,_ptg000206l_000001
GO:0004252,_ptg000340l_000006
GO:0004252,_ptg000701l_000003
GO:0004252,_ptg000146l_000010
GO:0004252,_ptg000640l_000009
GO:0004252,_ptg000006l_002074
GO:0004252,_ptg000983l_000009
GO:0004252,_ptg000946l_000008
GO:0004252,_ptg000352l_000006
GO:0004252,_ptg000313l_000009
GO:0004252,_ptg000147l_000001
GO:0004252,_ptg000014l_001056
GO:0004252,_ptg000669l_000010
GO:0004252,_ptg000003l_000365
GO:0004252,_ptg000704l_000006
GO:0004252,_ptg000474l_000015
GO:0004252,_ptg000252l_000016
GO:0004252,_ptg000789l_000017
GO:0004252,_ptg000519l_000025
GO:0004252,_ptg000591l_000008
GO:0004252,_ptg000587l_000010
GO:0004252,_ptg000325l_000015
GO:0004252,_ptg000961l_000023
GO:0004252,_ptg000631l_000015
GO:0004252,_ptg000430l_000009
GO:0004252,_ptg000989l_000014
GO:0004252,_ptg000307l_000009
GO:0004252,_ptg000417l_000014
GO:0004252,_ptg000008l_001050
GO:0004252,_ptg000112l_000038
GO:0004252,_ptg000030l_000005
GO:0004252,_ptg000535l_000023
GO:0004252,_ptg000569l_000009
GO:0004252,_ptg000583l_000009
GO:0004252,_ptg000208l_000001
GO:0004252,_ptg000970l_000001
GO:0004252,_ptg000758l_000008
GO:0004252,_ptg000838l_000016
GO:0004252,_ptg000917l_000001
GO:0004252,_ptg000456l_000008
GO:0004252,_ptg000614l_000012
GO:0004252,_ptg000654l_000012
GO:0004252,_ptg000343l_000016
GO:0004252,_ptg000039l_000026
GO:0004252,_ptg000184l_000020
GO:0004252,_ptg000525l_000020
GO:0004252,_ptg000586l_000013
GO:0004252,_ptg000618l_000006
GO:0004252,_ptg000020l_001291
GO:0004252,_ptg000261l_000012
GO:0004252,_ptg000241l_000001
GO:0004252,_ptg000287l_000001
GO:0004252,_ptg000707l_000025
GO:0004252,_ptg000817l_000013
GO:0004252,_ptg000443l_000021
GO:0004252,_ptg000121l_000010
GO:0004252,_ptg000757l_000007
GO:0004252,_ptg000584l_000012
GO:0004252,_ptg000787l_000021
GO:0004252,_ptg000832l_000012
GO:0004252,_ptg000955l_000001
GO:0004252,_ptg000075l_000008
GO:0004252,_ptg000442l_000015
GO:0004252,_ptg001020l_000018
GO:0004252,_ptg000002l_000193
GO:0004252,_ptg000001l_000549
GO:0004252,_ptg000027l_001357
GO:0004252,_ptg000935l_000018
GO:0004252,_ptg000084l_000001
GO:0004252,_ptg000020l_000406
GO:0004252,_ptg000713l_000015
GO:0004252,_ptg000042l_000022
GO:0004252,_ptg001104l_000007
GO:0004252,_ptg000006l_001943
GO:0004252,_ptg000007l_000333
GO:0004252,_ptg000503l_000007
GO:0004252,_ptg000555l_000022
GO:0004252,_ptg000960l_000007
GO:0004252,_ptg000321l_000009
GO:0004252,_ptg000542l_000020
GO:0004252,_ptg000014l_000758
GO:0004252,_ptg000014l_000975
GO:0004252,_ptg000049l_000009
GO:0004252,_ptg000390l_000013
GO:0004252,_ptg000038l_000906
GO:0004252,_ptg000291l_000005
GO:0004252,_ptg000025l_000970
GO:0004252,_ptg001099l_000008
GO:0004252,_ptg000419l_000009
GO:0004252,_ptg000025l_000707
GO:0004252,_ptg000007l_001015
GO:0004252,_ptg000501l_000006
GO:0004252,_ptg001072l_000019
GO:0004252,_ptg000959l_000001
GO:0004252,_ptg000155l_000018
GO:0004252,_ptg000202l_000016
GO:0004252,_ptg000994l_000009
GO:0004252,_ptg000616l_000005
GO:0004252,_ptg000829l_000010
GO:0004252,_ptg000788l_000001
GO:0004252,_ptg000103l_000019
GO:0004252,_ptg000014l_000439
GO:0004252,_ptg000093l_000007
GO:0004252,_ptg000463l_000021
GO:0004252,_ptg001000l_000008
GO:0004252,_ptg001091l_000005
GO:0004252,_ptg000083l_000027
GO:0004252,_ptg000095l_000021
GO:0004252,_ptg000932l_000022
GO:0004252,_ptg000379l_000013
GO:0004252,_ptg000409l_000017
GO:0004252,_ptg000619l_000019
GO:0004252,_ptg000948l_000007
GO:0004252,_ptg000299l_000021
GO:0004252,_ptg000016l_001663
GO:0004252,_ptg000402l_000015
GO:0004252,_ptg000010l_002410
GO:0004252,_ptg000076l_000005
GO:0004252,_ptg000406l_000001
GO:0004252,_ptg000057l_000008
GO:0004252,_ptg001079l_000017
GO:0004252,_ptg000426l_000018
GO:0004252,_ptg000008l_001052
GO:0004252,_ptg000403l_000024
GO:0004252,_ptg000530l_000025
GO:0004252,_ptg000890l_000007
GO:0004252,_ptg000692l_000009
GO:0004252,_ptg000300l_000001
GO:0004252,_ptg000300l_000002
GO:0004252,_ptg000010l_001760
GO:0004252,_ptg001032l_000014
GO:0004252,_ptg000006l_002187
GO:0004252,_ptg000328l_000012
GO:0004252,_ptg000470l_000015
GO:0004252,_ptg000002l_000399
GO:0004252,_ptg000114l_000016
GO:0004252,_ptg001097l_000005
GO:0004252,_ptg000301l_000012
GO:0004252,_ptg000378l_000035
GO:0004252,_ptg000079l_000040
GO:0004252,_ptg000007l_000982
GO:0004252,_ptg001060l_000012
GO:0004252,_ptg000663l_000001
GO:0004252,_ptg000711l_000008
GO:0004252,_ptg000367l_000011
GO:0004252,_ptg000192l_000032
GO:0004252,_ptg001065l_000010
GO:0004252,_ptg000020l_001411
GO:0004252,_ptg000653l_000011
GO:0004252,_ptg000596l_000008
GO:0004252,_ptg000018l_000597
GO:0004252,_ptg000074l_000049
GO:0004252,_ptg000928l_000008
GO:0004252,_ptg000298l_000013
GO:0004252,_ptg001118l_000005
GO:0004252,_ptg000235l_000009
GO:0004252,_ptg001009l_000016
GO:0004252,_ptg001107l_000014
GO:0004252,_ptg000329l_000007
GO:0004252,_ptg000222l_000016
GO:0004252,_ptg000007l_001353
GO:0004252,_ptg000898l_000013
GO:0004252,_ptg000920l_000021
GO:0004252,_ptg000563l_000051
GO:0004252,_ptg000081l_000013
GO:0004252,_ptg000810l_000015
GO:0004252,_ptg000211l_000023
GO:0004252,_ptg000416l_000009
GO:0004252,_ptg000389l_000001
GO:0004252,_ptg000008l_000554
GO:0004252,_ptg000207l_000008
GO:0004252,_ptg000916l_000001
GO:0004252,_ptg000266l_000004
GO:0004252,_ptg000132l_000017
GO:0004252,_ptg000577l_000001
GO:0004252,_ptg000019l_000647
GO:0004252,_ptg000020l_001302
GO:0004252,_ptg001110l_000021
GO:0004252,_ptg000297l_000007
GO:0004252,_ptg000635l_000013
GO:0004252,_ptg000011l_000267
GO:0004252,_ptg000483l_000011
GO:0004252,_ptg000006l_002200
GO:0004252,_ptg000166l_000027
GO:0004252,_ptg000020l_000141
GO:0004252,_ptg000798l_000018
GO:0004252,_ptg000962l_000018
GO:0004252,_ptg000015l_000006
GO:0004252,_ptg000007l_001089
GO:0004252,_ptg000646l_000009
GO:0004252,_ptg001054l_000018
GO:0004252,_ptg000518l_000018
GO:0004252,_ptg000002l_000205
GO:0004252,_ptg000306l_000003
GO:0004252,_ptg000679l_000015
GO:0004252,_ptg000007l_000931
GO:0004252,_ptg000807l_000001
GO:0004252,_ptg000291l_000004
GO:0004252,_ptg000438l_000001
GO:0004252,_ptg000975l_000010
GO:0004252,_ptg000668l_000009
GO:0004252,_ptg000006l_000674
GO:0004252,_ptg000096l_000009
GO:0004252,_ptg000008l_001296
GO:0004252,_ptg000262l_000012
GO:0004252,_ptg000130l_000018
GO:0004252,_ptg000019l_000803
GO:0004252,_ptg001021l_000013
GO:0004252,_ptg000326l_000009
GO:0004252,_ptg001014l_000009
GO:0004252,_ptg000020l_000592
GO:0004252,_ptg000527l_000019
GO:0004252,_ptg001102l_000005
GO:0004252,_ptg000545l_000005
GO:0004252,_ptg000205l_000006
GO:0004252,_ptg000394l_000014
GO:0004252,_ptg000769l_000020
GO:0004252,_ptg000921l_000001
GO:0004252,_ptg000399l_000032
GO:0004252,_ptg000380l_000011
GO:0004252,_ptg000275l_000023
GO:0004252,_ptg000223l_000001
GO:0004252,_ptg000974l_000001
GO:0004252,_ptg000404l_000012
GO:0004252,_ptg000931l_000006
GO:0004252,_ptg000633l_000019
GO:0004252,_ptg000336l_000010
GO:0004252,_ptg000723l_000005
GO:0004252,_ptg000604l_000001
GO:0004252,_ptg000671l_000001
GO:0004252,_ptg000502l_000006
GO:0004252,_ptg000269l_000012
GO:0004252,_ptg000698l_000024
GO:0004252,_ptg000506l_000006
GO:0004252,_ptg000794l_000001
GO:0004252,_ptg000682l_000026
GO:0004252,_ptg000615l_000032
GO:0004252,_ptg000224l_000030
GO:0004252,_ptg000467l_000001
GO:0004252,_ptg000863l_000003
GO:0004252,_ptg000685l_000018
GO:0004252,_ptg000894l_000014
GO:0004252,_ptg000957l_000018
GO:0004252,_ptg000025l_000976
GO:0004252,_ptg001002l_000015
GO:0004252,_ptg000201l_000009
GO:0004252,_ptg000736l_000011
GO:0004252,_ptg000630l_000008
GO:0004252,_ptg000799l_000010
GO:0004252,_ptg001074l_000017
GO:0004252,_ptg000745l_000011
GO:0004252,_ptg000691l_000011
GO:0004252,_ptg000560l_000006
GO:0004252,_ptg001070l_000021
GO:0004252,_ptg000728l_000011
GO:0004252,_ptg000410l_000001
GO:0004252,_ptg000293l_000015
GO:0004252,_ptg000172l_000020
GO:0004252,_ptg000144l_000028
GO:0004252,_ptg000007l_000095
GO:0004252,_ptg000498l_000001
GO:0004252,_ptg000558l_000021
GO:0004252,_ptg000351l_000011
GO:0004252,_ptg000068l_000001
GO:0004252,_ptg000895l_000009
GO:0004252,_ptg000151l_000001
GO:0004252,_ptg000590l_000012
GO:0004252,_ptg000006l_001513
GO:0004252,_ptg000374l_000011
GO:0004252,_ptg000623l_000005
GO:0004252,_ptg000337l_000021
GO:0004252,_ptg001111l_000010
GO:0004252,_ptg000018l_000769
GO:0004252,_ptg000006l_000536
